PID^Product ID^Mfr Name^Mfr P/N^Price^COO^Short Description^UPC^UOM
9090288^00291A2N20912^Belkin International, Inc^A2N20912^27.612000000000002^Belkin PRO Series - Serial extension cable - DB-9 (F) - DB-9 (M) - 12 ft - molded, stranded^^EA^9090295^00291F2F9027705M^Belkin International, Inc^F2F9027705M^62.928^Belkin - Mode conditioning cable - SC single mode (M) - SC multi-mode (M) - 16.4 ft - fiber optic - B2B^^EA
9090341^00291A3L79101ORG^Belkin International, Inc^A3L79101ORG^1.5^Belkin - Patch cable - RJ-45 (M) - RJ-45 (M) - 1 ft - UTP - CAT 5e - orange - for Omniview SMB 1x16, SMB 1x8, OmniView IP 5000HQ, OmniView SMB CAT5 KVM Switch^^EA
9776946^009811524EBLU^Globe-Weis^1524EBLU^1.8599999999999999^"STD PKT;3.5"";BLU;LTR;25BX"^^EA
9777584^009811524ERED^Globe-Weis^1524ERED^1.752^"FILE;PKT;EXP;3.5"" RD"^^EA
9782380^00981243ASST^Globe-Weis^243ASST^106.908^ENVLOP; 2^^EA
9782443^0098124537R^Globe-Weis^24537R^35.376^RECFSTNR FLDR; 1/3;2FST;LTR^^EA
9782448^0098129534AM^Globe-Weis^29534AM^25.56^FOLDER;LEGAL;FSTR;MLA^^EA
9784690^009811536GRED10^Globe-Weis^1536GRED10^2.6039999999999996^STD PKT; 5.25^^EA
9648650^00902118927LR^Floortex^118927LR^79.092^TW^CHAIRMAT;PC;47X35;DEEP PILE^874951001276^EA
9648652^009021220019ER^Floortex^1220019ER^126.53999999999999^TW^CHRMAT;PC;RECT;HARD 48X79^874951002273^EA
9648660^00902118927ER^Floortex^118927ER^77.496^TW^MAT;DEEP PILE POLY 47 X 35^874951001023^EA
9316835^00383QT288FCS^Bush Industries, Inc.^QT288FCS^540.312^TOWER;STORAGE;TALL;CHY^^EA
9316844^00383WC36754SU^Bush Industries, Inc.^WC36754SU^364.116^FILE;LATERAL;2DRW;MAHOGANY^^EA
9317111^00383WC90466A^Bush Industries, Inc.^WC90466A^260.20799999999997^TW^DESK;CORNER;O/PRO;CH^042976904661^EA
9317119^003836372CSA103^Bush Industries, Inc.^6372CSA103^366.156^"DESK;72"";DBL PED;1OF2;HARCY"^^EA
9317219^00383WC57452SU^Bush Industries, Inc.^WC57452SU^253.308^PEDESTAL;2 DRWR;MCY;ASSEM^^EA
9193337^00278VL871ST11^Basyx^VL871ST11^480.204^CHAIR;RECPT;CLUB;LEATH^^EA
9193343^00278VL601ST11^Basyx^VL601ST11^121.01999999999998^CHAIR;LTHR;MGR;MID;BK^^EA
9193444^00278VL620VA62^Basyx^VL620VA62^131.544^CHAIR;TASK;MIDBACK;BY^^EA
9195071^0033017364UA1^Board Dudes^17364UA1^70.812^BOARD;CORK;36 X 48^^EA
9195117^00278BTR3060NHP^Basyx^BTR3060NHP^147.48^TOP;TABLE;TRAINING;30X60;CY^^EA
9196790^0033014002VA24^Board Dudes^14002VA24^6.9479999999999995^MARKER;DRYERAS;DBL END;AST^^EA
9196878^00278VL641SB11^Basyx^VL641SB11^154.86^CHAIR;HIGH-BACK;EXEC;BK^^EA
9198003^00278VL852HST11^Basyx^VL852HST11^174.096^CHAIR;SIDE;GUEST;LTH;BCY/BK^^EA
9207909^00291BE10720006^Belkin International, Inc^BE10720006^16.188^SURGE;7OUT;TEL;DSL;2058J;6'^^EA
9211527^00302GDEMP41ASST^BIC America^GDEMP41ASST^2.7359999999999998^MARKER;GREATERASE;GRIP;4PK^^EA
9211545^00302GPMM11BK^BIC AMERICA^GPMM11BK^7.14^MARKER;PERMANENT;CHISEL;BK^^EA
9211622^00302RATG11BK^BIC America^RATG11BK^11.04^PEN;GEL;ATLANTIS;0.7MM;BK^^EA
9211681^00302MPAGMP21^BIC America^MPAGMP21^2.7239999999999998^PENCIL;MECH;ATLAN;.7MM;2PK^^EA
9211699^00302MV11BK^BIC America^MV11BK^11.388^PENCIL;VELOCITY;0.9MM;BE;DZ^^EA
9275894^004042768B022^Canon, Inc^2768B022^21.108^PAPER;PT 8.5X11;WHT^^EA
9312025^003832910MCA203^BUSH INDUSTRIES, INC.^2910MCA203^318.924^"DESK;L;72"";BOX2OF2;MO"^^EA
9312142^003836310CSA103^Bush Industries, Inc.^6310CSA103^351.048^"DESK;L 72"";1OF2;HARCY"^^EA
9312962^003836360MCA203^Bush Industries, Inc.^6360MCA203^343.632^"DESK;DBL PED;60"";2OF2;MO"^^EA
9312967^00383QT6385CS^Bush Industries, Inc.^QT6385CS^212.628^"RETURN;30"";RIGHT;CHY"^^EA
9314357^004042962B001A^Canon, Inc^2962B001A^329.24399999999997^CRTDG;INK;PFI-703;MATTE BK^^EA
9314369^004047815A004AB^Canon, Inc^7815A004AB^112.056^DRUM;CPR IR1210 GPR-10^^EA
9314375^00404CL31^Canon, Inc^CL31^19.068^CRTDG;CL-31;CLR INK^^EA
9314393^003836310MCA203^Bush Industries, Inc.^6310MCA203^394.176^"DESK;L 72""; 2OF2;MO"^^EA
9314397^003836399CSA203^Bush Industries, Inc.^6399CSA203^351.372^DESK;CORNER UNIT;2OF2;HARCY^^EA
9314399^0038350DLL72A2GA^Bush Industries, Inc.^50DLL72A2GA^610.27199999999993^DESK;LEFT L;2OF2;GD^^EA
9314401^00383QT0465CS^Bush Industries, Inc.^QT0465CS^338.964^"SHELL;CORNER;RIGHT;47"";CY"^^EA
9314402^00383QT1726MC^Bush Industries, Inc.^QT1726MC^258.876^"HUTCH;72"";MODCHY;BX 1 OF 2"^^EA
9266567^004041388A003AA^Canon, Inc^1388A003AA^24.072^TONER;COPIER;IMGERN200/210^^EA
9274708^00055GFTC1^ADAMS BUSINESS FORMS^GFTC1^6.8039999999999994^TW^FORM;GIFT CERT;25PK^087958073102^EA
9279458^00372E1142^Brother Industries, Ltd^E1142^67.548^TW^WARRANTY;EXTENDED^012502534235^EA
9284998^00372MFCJ6920DW^BROTHER INDUSTRIES, LTD^MFCJ6920DW^325.53599999999994^PRINTER;MFC;IJ;SMART PRO^^EA
9210699^00354BTJB24^Bradley Smoker^BTJB24^9.911999999999999^Jim Beam Bisquettes 24-Pack weight:1.05 height:5.5 length:8.25 UPC '689796110355'^^EA
9210705^00354BTHC120^Bradley Smoker^BTHC120^45.336^BISQUETTES, HICKORY  120PK weight:5.6 height:8.35 length:12.35 UPC '689796150122'^^EA
9611483^0068512FPWSPK^Dixie Foods^12FPWSPK^3.552^TW^CUPS;PAPER;FLARED;COLD^078731940162^EA
9611484^006852338PLA^Dixie Foods^2338PLA^92.52^TW^CUPS;HOT;PAPER;PLA^064626778484^EA
9611642^00685SX20PATH^Dixie Foods^SX20PATH^71.832^TW^BOWLS;PAPER;HVYWEIGHT^078731940285^EA
9611709^0068512FPWSCT^Dixie Foods^12FPWSCT^81.612000000000009^TW^CUPS;PAPER;FLARED;COLD^^EA
9611919^00685SSKHW08^Dixie Foods^SSKHW08^52.788000000000004^KNIFE; REFILL;SMRTSTCK^^EA
9611946^00685TM207CT^Dixie Foods^TM207CT^36.372^TW^SPOON;TEA;PLSTC;HVY/MED WT^^EA
9612132^00685FM507^Dixie Foods^FM507^3.42^TW^FORK;BOXD;HVY/MED WEIGHT;BK^078731912534^EA
9612137^00685SX11PLPATH^Dixie Foods^SX11PLPATH^100.38000000000001^TW^"PLATE;ULTRA;8.5X11""125/PK"^078731940261^EA
9612427^006859542500DX^Dixie Foods^9542500DX^2.76^TW^LIDS;DOME;PLSTC;10/12/16 OZ^078731919083^EA
9612430^00685CP9ACT^Dixie Foods^CP9ACT^139.332^TW^CUP;PLASTIC;CLEAR;PETE;9OZ^^EA
9612649^00685SXP6PATH^Dixie Foods^SXP6PATH^43.440000000000005^TW^PLATES;PAPER;HEAVY WEIGHT^078731949462^EA
9613947^00797DJS1DL019^Energizer Holdings, Inc^DJS1DL019^15.876^CANDLE;WAX;FLAMELESS;RD^^EA
9613970^00797E92BP4^Energizer Holdings, Inc^E92BP4^3.864^BATTERY;ALKA;AAA;4PK;ENGZR^^EA
9213169^00291F8J044TTBLK^Belkin International, Inc^F8J044TTBLK^14.196^Belkin Micro Car Charger - Power adapter - car^^EA
9213625^00291B2B014^Belkin International, Inc^B2B014^14.892^Belkin - Stylus - B2B^^EA
9213918^00291B2B013^Belkin International, Inc^B2B013^23.52^Belkin Executive Stylus Pen 2-in-1 - Stylus / ballpen - B2B - for Apple iPad (3rd generation), iPad 1, 2^^EA
9215240^00291AV2030012^Belkin International, Inc^AV2030012^10.476^Belkin Pure AV - Audio cable - RCA (M) - RCA (M) - 12 ft^^EA
9217133^00291AV5030008^Belkin International, Inc^AV5030008^25.272^Belkin Pure AV Silver Series - Audio cable - RCA (M) - RCA (M) - 8 ft - double shielded^^EA
9217137^00291B2B043C00BDL^Belkin International, Inc^B2B043C00BDL^279.132^WINDOWS 8 TAB DOCK BDL^^EA
9217140^00291B2A050C01^Belkin International, Inc^B2A050C01^18.54^Belkin Air Protect Case - Protective case for tablet - green - for Apple iPad (3rd generation), iPad 2, iPad with Retina display (4th generation)^^EA
9217144^00291B2B098C00^Belkin International, Inc^B2B098C00^105.75599999999999^ULTIMATE KYBD CASE BLK^^EA
9217145^00291AV5230008^Belkin International, Inc^AV5230008^44.736^Belkin Pure AV Silver Series - Video / audio cable - 19 pin HDMI (M) - 19 pin HDMI (M) - 8 ft - quad shielded^^EA
9217151^00291AV2060407^Belkin International, Inc^AV2060407^9.588^Belkin Pure AV - Audio cable - mini-phone stereo 3.5 mm  (M) - RCA (M) - 7 ft - double shielded - dark gray^^EA
9220109^00302GDE11GN^BIC America^GDE11GN^7.2959999999999994^MARKER;WHITEBOARD;GN^^EA
9220115^00302MMXP11C^BIC America^MMXP11C^1.9919999999999998^TW^PEN;BALLPT;RT;4COLOR;1/CD^070330900318^EA
9225764^00302VCGP21BE^BIC America^VCGP21BE^1.6440000000000001^TW^PEN;BP;ATLANTIS;RT;BE;2PK^070330143661^EA
9225769^00302RFHRP21BK^BIC America^RFHRP21BK^3.48^PEN;GEL INK;RT;MED PT;BK^^EA
9226464^00201628P905^AT-A-GLANCE^628P905^17.136^CALENDAR;PROF;WKLY/MTHLY^^EA
9241206^00302WOMTP11^BIC America^WOMTP11^1.9559999999999997^TW^TAPE;CORRECTN;MINITWIST;1PC^070330507531^EA
9266553^00302VLGBAP81AST^BIC America^VLGBAP81AST^5.3999999999999995^TW^PEN;VELOCITY;BP;BLD;AST;8PK^070330188235^EA
9266557^00302MSB11BK^BIC America^MSB11BK^2.664^TW^PEN; BALLPT;1.6MM;BK;DZ^070330179165^EA
9266564^00302VCGP21BK^BIC America^VCGP21BK^1.68^TW^PEN;BALLPT;ATLANTIS;2PK;BK^070330143678^EA
9279481^00372DCP7065DN^Brother Industries, Ltd^DCP7065DN^219.132^COPIER;PRINTER;MFC;LASER^^EA
9621497^00739K4081203BBBX000^Eaton Corporation^K4081203BBBX000^8852.652^9155 UPS 8KVA 12/5-20R BYP WEBCARD^^EA
9621807^00739L530R126^Eaton Corporation^L530R126^211.73999999999998^"26FT L5-30 CABLE "^^EA
9621810^00739L630R113^Eaton Corporation^L630R113^170.064^13FT DISTRIBUTION WHIP WITH L3-60R^^EA
9621850^00739K41212030000000^Eaton Corporation^K41212030000000^10564.548^9155 UPS 12 KVA 64BATT W/ WEB SNMP CARD^^EA
9621943^00739M1FGIX0X1XXXXXX^Eaton Corporation^M1FGIX0X1XXXXXX^7317.66^93PM WALL MNTD BYP 200KW 3BKR 65KAIC^^EA
9621959^00739K41212003000000^Eaton Corporation^K41212003000000^10554.972^9155 12KVA 64-BATTERY WITH PXGXUPS CARD^^EA
9621964^00739K4121200S000000^Eaton Corporation^K4121200S000000^10930.38^9155 12KVA 64 BATTERY 3HIGH W/ PDM^^EA
9622002^00739K4081400S000000^Eaton Corporation^K4081400S000000^7902.816^PW9155 8KVA 2HIGH WITH NO INT BATTERIES^^EA
9622259^00739K4101200HHXX000^Eaton Corporation^K4101200HHXX000^9540.36^PW9155 10KVA 64 BATTERY 3HIGH WITH PDM^^EA
9622269^00739M1BAAX0X11XXXXX^Eaton Corporation^M1BAAX0X11XXXXX^6023.256^30KVA C-H WALL-MOUNT BYPASS PANEL KIRK KEYS^^EA
9622323^00739K4101200BKXX000^Eaton Corporation^K4101200BKXX000^11538.083999999999^9155 10KVA 5-20R L6-30R 3HIGH 64 BATT^^EA
9622405^00739K4081200HHXX000^Eaton Corporation^K4081200HHXX000^10191.192^"9155 8KVA UPS 4XL5-30R "^^EA
9622423^00739K4081300HMXX000^Eaton Corporation^K4081300HMXX000^11479.5^9155-8 32 BATT W/TRANS CUSTOM OUTLETS^^EA
9622425^00739K4101200KKXX000^Eaton Corporation^K4101200KKXX000^10827.287999999999^"9155 10KVA 64BATTERY 9KW "^^EA
9622428^00739K41014000000000^Eaton Corporation^K41014000000000^7781.1479999999992^PW9155 MODEL 10-32 W/O BATTERY^^EA
9622436^00739M1BEEX0X12XXXXX^Eaton Corporation^M1BEEX0X12XXXXX^4207.728^"CH 3BKR MBP WALL MOUNT "^^EA
9622447^00739M90BGF1XXX^Eaton Corporation^M90BGF1XXX^3820.812^"9390-80/MBP5 3BREAKER 480/480 "^^EA
9622462^00739M9EZGA110000000^Eaton Corporation^M9EZGA110000000^3815.22^"93E 30KVA WALL MOUNT MBP "^^EA
9622528^00739PA81NEDX0015165459^Eaton Corporation^PA81NEDX0015165459^2749.356^CUSTOM PROACTIVE SVC SN BD113P0014^^EA
9622666^00739PA41NEDX107161^Eaton Corporation^PA41NEDX107161^5584.656^1YR CONTRACT SN EU334AXX11 CONTRACT^^EA
9622667^00739PCP0391^Eaton Corporation^PCP0391^1007.0159999999998^"BOARD ASSY DVR 60HZ HIGH POWER "^^EA
9623262^00739P116000059^Eaton Corporation^P116000059^504.048^"INDUST RELAY CARD MINISLOT "^^EA
9623319^00739FLN72XXX083019^Eaton Corporation^FLN72XXX083019^1657.116^"2YR FLEX PLAN BE283T0001 "^^EA
9623487^00739M90BEB1XXX^Eaton Corporation^M90BEB1XXX^4297.344^M90 WALL MOUNT MBP 3BRKR 400A 208/120V^^EA
9623502^00739PC375320^Eaton Corporation^PC375320^1005.1919999999999^EPDU MI 2U L21-20P INPUT 18C13 3C19 OUTPUT^^EA
9623503^00739FLN7NXXX132925^Eaton Corporation^FLN7NXXX132925^2289.504^1YR FLEX SN FB081FBB08 REQ PN 103000900-132925^^EA
9666237^00739T982A2FSL115^Eaton Corporation^T982A2FSL115^548.976^EPDU L5-20P 1U INPUT 12X5-20R OUTPUT MI 2-FRONT 10-REAR^^EA
9666238^00739T982A2FSS009^Eaton Corporation^T982A2FSS009^335.148^"EPDU BA 5-20P 1U 12X5-20R "^^EA
9666247^00739T982A1FSS015^Eaton Corporation^T982A1FSS015^349.67999999999995^BASIC EPDU 110-125V 1.44KVA 1PH 12A 5-15P 12X5-15R 1U IN CORD^^EA
9667439^00739TB04A1361130010^Eaton Corporation^TB04A1361130010^31968.492^9390 40KVA TWR 208Y/120V 60HZ SNMP EMP IND RELAY^^EA
9667444^00739T2235A2CNB09S^Eaton Corporation^T2235A2CNB09S^795.06^"EPDU AT 1U 2X5-20P 8X5-20R "^^EA
9667448^00739T800R02500^Eaton Corporation^T800R02500^1574.7^PWRSURE 800 3.5KVA 120V 5-30P HARDWIRED 4OUT 5-20 OFC/RCPT^^EA
9668686^007390660C092ACLBXAAI^Eaton Corporation^0660C092ACLBXAAI^2036.5199999999998^9170P L5-30R 5-20R 9SLOT CHASSIS^^EA
9668697^007390660C092AEKCRAAI^Eaton Corporation^0660C092AEKCRAAI^2273.652^9170P RM 9 SLOT 4XL5-20R 2XL14-30R^^EA
9610672^00739FL87NXXX092444^Eaton Corporation^FL87NXXX092444^2807.8439999999996^"1YR 24X7 FLEX FB222FBB04 "^^EA
9610673^00739FL87NXXX110014^Eaton Corporation^FL87NXXX110014^3871.5959999999995^"1YR FLEX 8HR RESP SN BE132P0004 "^^EA
9610674^00739FL87NXXX118537^Eaton Corporation^FL87NXXX118537^10303.140000000001^1YR FLEX 8HR RESP 7X25 S/N EA434T0001^^EA
9610682^00739FLN71NXXX0160814^Eaton Corporation^FLN71NXXX0160814^1952.5319999999997^1YR CUSTOM SERV SN C661N018KL035961^^EA
10130438^01249HHT080^Kaz Home Enviornment^HHT080^120.89999999999999^PURIFIER;AIR;HEPA-TYPE^^EA
10130445^01249UVXS700C^Kaz Home Enviornment^UVXS700C^5.544^LENS;REPLACEMENT;STEALTH^^EA
10134528^01090TG95P6534^IBM Corporation^TG95P6534^88.428^TW^CRTDG;HPCLJCP2025;CM2320;CY^016807003236^EA
10144278^0126841482CT^Kimberly-Clark Corporation^41482CT^42.348^TOWELS;KITCHEN;SCOTT^^EA
10335693^01954S2323^Quartet^S2323^93.744^SIGN;ENCL;23X23;MATRIX^^EA
10336908^01954TE543A^Quartet^TE543A^60.431999999999995^BOARD;T/ERASE;PRES;3X2;ALM^^EA
10336912^01954TE547MA^Quartet^TE547MA^246.528^BOARD;PRSTG;TOTALERASE;6X4^^EA
10336914^01954TEM544B^Quartet^TEM544B^161.7^BOARD;3X4;TOTAL ERASE;BLACK^^EA
10336977^01954TEM543B^Quartet^TEM543B^79.788^BOARD;3X2;2 TTL ERSE;BKAL^^EA
10337215^0198310030CT^Reckitt Benckiser plc^10030CT^1443.624^TABLET;EFFCT;ORANGE30CT^^EA
10337567^01977H5401RE1^Rca^H5401RE1^40.175999999999995^HANDSET;25425RE1&25424RE1 NON RETURNABLE^^EA
10337719^01979RR1291^Read/Right^RR1291^5.388^WIPES;SCRNKLEN;AF;14WET/DRY^^EA
10338475^01979RR1309^Read/Right^RR1309^16.164^CLEANER;SCREEN;ONE STEP^^EA
9201775^00291F8W208TT3^Belkin International, Inc^F8W208TT3^15.491999999999999^3PK SCRNOVRLY PET IPDT5G TRANSPARENT RETAIL BOX^^EA
9201776^00291F8N753TTC00^Belkin International, Inc^F8N753TTC00^40.872^CASE FOLIO SLIM BLKTOP/GRVL FOR IPAD 3G^^EA
9201896^00291F8W153TTC07^Belkin International, Inc^F8W153TTC07^13.931999999999999^VIEW CASE CLEAR/WHITEOUT FOR IPHONE 5/5S/5C^^EA
9203272^00270311AH46^BALT, INC.^311AH46^178.116^TACKBOARD; 4X8 VINTAK^^EA
9204151^00291F8V3311B10CL2^Belkin International, Inc^F8V3311B10CL2^23.424^"10FT HDMI M/M CL2 CABLE "^^EA
9204152^00291F8W006EBC01^Belkin International, Inc^F8W006EBC01^23.052^CASE PC IPOD TOUCH 4G EMERGE032 BLKTOP^^EA
9205828^00291F8M668BT04BLK^Belkin International, Inc^F8M668BT04BLK^20.352^10W UNIVERSAL CAR CHARGER WITH MICRO USB CHARGESYNC CABLE^^EA
9205904^00291F8J052TT04BLU^Belkin International, Inc^F8J052TT04BLU^38.472^SINGLE MICRO AC CHARGER 5V 2.1A 4FT  LIGHTNING CBL BLU RETAIL BOX^^EA
9206079^00291F8M942C00^Belkin International, Inc^F8M942C00^20.712^COVER/ARM NPRN SG-103 SPORTFIT+ BLKTP^^EA
9206513^00291F8E412^Belkin International, Inc^F8E412^11.123999999999999^"120Z CANNED AIR "^^EA
9296885^003770288BKSC^Buck Knives^0288BKSC^28.584^QuickFire Black weight:0.32 height:5.38 length:7.75 UPC '33753059834'^^EA
9296886^003770290BLS1C^Buck Knives^0290BLS1C^47.652^Rush Blue weight:0.25 height:5.38 length:7.75 UPC '33753124037'^^EA
9296984^003770305RWSC^Buck Knives^0305RWSC^23.831999999999997^Lancer Rosewood weight:0.18 height:5.38 length:7.75 UPC '33753120107'^^EA
9297359^003770379BRSC^Buck Knives^0379BRSC^10.584^Solo weight:0.15 height:5.38 length:7.75 UPC '33753057168'^^EA
9297374^003770877BKSC^Buck Knives^0877BKSC^15.888^Maverik weight:0.26 height:5.5 length:13 UPC '33753127564'^^EA
9298269^00372QL570VM^Brother Industries, Ltd^QL570VM^308.37600000000003^LABELING SYSTEM^^EA
9312008^00200TL90071^AT&T^TL90071^28.104000000000003^HANDSET;ACC;FOR TL92271^^EA
9312015^00200SN1197^AT&T^SN1197^90.348^PHONE;CORDED;PENDANT^^EA
9312138^003832972CSA203^Bush Industries, Inc.^2972CSA203^307.59599999999995^"DESK 72"" DBL PED-2OF2;HARCY"^^EA
9312141^0038350HC66CS^Bush Industries, Inc.^50HC66CS^646.992^"HUTCH;CREDENZA;66"";CY"^^EA
9312148^003836372MCA203^Bush Industries, Inc.^6372MCA203^321.144^"DESK;72"";DBL PED;2OF2;MO"^^EA
9312149^00383AC9985503^Bush Industries, Inc.^AC9985503^109.752^DRAWER;MULTIPURPOSE;BK^^EA
9312160^003832972MCA203^Bush Industries, Inc.^2972MCA203^307.73999999999995^"DESK 72"" DBL PED-2OF2;MO"^^EA
9312982^003836360CSA103^Bush Industries, Inc.^6360CSA103^303^"DESK;DBL PED;60"";1OF2;HARCY"^^EA
9316101^00383AC9980803^Bush Industries, Inc.^AC9980803^71.244^SHELF;KEYBOARD;UNIVERSAL;BK^^EA
9316106^00383WC24423^Bush Industries, Inc.^WC24423^298.224^TW^MODULE;CRNR;RT;CORSA;DCH^042976244231^EA
9316218^00404CRTDG111C^Canon, Inc^CRTDG111C^157.608^CRTDG;LASER;TONER;CY^^EA
9316228^00404BS1200TS^Canon, Inc^BS1200TS^26.46^CALCULATOR;ADJ TILT;12-DGT^^EA
9316843^00383WC36494C203^Bush Industries, Inc.^WC36494C203^504.25199999999995^WORKSTATION;L;CHY;2/2^^EA
9316851^00383WC24436^Bush Industries, Inc.^WC24436^263.328^TW^DESK;MANAGERS;CORSA;DCH^042976244361^EA
9317116^0038350HS36CS^Bush Industries, Inc.^50HS36CS^371.44800000000004^"HUTCH;BKCASE;66"";CY"^^EA
9317117^003836330MCA203^Bush Industries, Inc.^6330MCA203^323.616^"DESK;L 60"";2OF2;MO"^^EA
9317216^00383WC36752SU^Bush Industries, Inc.^WC36752SU^261.048^PEDESTAL;2DRW;FILE/FILE;MAH^^EA
9317231^003832972MCA103^Bush Industries, Inc.^2972MCA103^307.73999999999995^"DESK 72"" DBL PED-1OF2;MO"^^EA
9317539^00404ICMF628CW^Canon, Inc^ICMF628CW^561.612^PRINTER;MFP;LSR;CLR^^EA
9317553^00404CL51^Canon, Inc^CL51^43.656^CRTDG;INK;TRI-CLR^^EA
9317622^00404IX6820^Canon, Inc^IX6820^216.96^TW^PRINTER;IJ;BUSINESS;PIXMA^013803230260^EA
9317640^00404CRTDG034BK^Canon, Inc^CRTDG034BK^136.812^TW^CRTDG;TONER;BK;12K^013803244762^EA
9317641^00404CRTDG332M^Canon, Inc^CRTDG332M^268.728^CRTDG;LASER;332;MA^^EA
9205563^00291B2C004^Belkin International, Inc^B2C004^31.656^"EASY TRANSFER CABLE F/WIN7 "^^EA
9205833^00291BSQ801BG08BLKDP^Belkin International, Inc^BSQ801BG08BLKDP^33.948^8OUT SRGPRT USB RA 300K BLK 8FT 4120J 56DB COAX RETAIL BOX^^EA
9205903^00291F8J042TTWHT^Belkin International, Inc^F8J042TTWHT^13.812^5W 1A HOME CHARGER FOR IPHONE 6/6PLUS/5/5S RETAIL BOX^^EA
9206082^00291CX42M^Belkin International, Inc^CX42M^127.09199999999998^2M CX4-CX4 INFINIBAND 10GB ETHERNET CABLE BLACK^^EA
9206088^00291F1D9022B06^Belkin International, Inc^F1D9022B06^7.692^"6FT SKM SWITCH CABLE KIT "^^EA
9206103^00291F8M457TTC00^Belkin International, Inc^F8M457TTC00^38.652^TRI-FOLD FOLIO WITH STAND BLACK FOR SAMSUNG GALAXY TAB 2 10.1^^EA
9206420^00291F8M731DQGRY^Belkin International, Inc^F8M731DQGRY^20.376^SINGLE MICRO WALL CHARGER UNIVERSAL 5V 2.4A GRAY^^EA
9206426^00291F8W395BTC04^Belkin International, Inc^F8W395BTC04^24.84^CLEAR MICRA SHIELD MATTE CASE FOR IPHONE 5C^^EA
9206511^00291F8E262SLV^Belkin International, Inc^F8E262SLV^6.6^SILVER WAVE REST GEL FILLED CUSHION MOUSE PAD W/ WRIST REST^^EA
9206519^00291F8J002TTRED^Belkin International, Inc^F8J002TTRED^13.068^MIXIT USB CAR CHARGER RED 10W 2.1AMP^^EA
9206555^00291F8J018TTBLK^Belkin International, Inc^F8J018TTBLK^11.639999999999999^MIXIT USB CAR CHARGER BLACK CHARGER FOR IPOD 1A 5W^^EA
9205522^00354BTOK48^Bradley Smoker^BTOK48^21.563999999999997^BISQUETTES, OAK  48PK weight:2.06 height:7 length:9.3 UPC '689796220993'^^EA
9205526^00354BTPB24^Bradley Smoker^BTPB24^9.911999999999999^Pacific Blend Bisquettes 24-Pack weight:1.04 height:5.5 length:8.25 UPC '689796110386'^^EA
9205533^00354BTDS76JB^Bradley Smoker^BTDS76JB^523.548^SMOKER, JIM BEAM 4 RACK DIGITAL weight:47.2 height:19.5 length:17.5 UPC '689796990360'^^EA
10324192^02016UMMWMT46^Robert Bosch LLC^UMMWMT46^99.383999999999986^F.01U.303.500 WALL MOUNT LED SLIM 46IN UML-463-90^^EA
10325780^01783DMCFZ70K^Panasonic^DMCFZ70K^314.34^16.1MP Dig Cam Optical 60x Blk^^EA
10325837^02016UFLED108BD^Robert Bosch LLC^UFLED108BD^709.308^AEGIS INTELLIGENT-IR UFLED ILLUMINATOR 10DEG 850NM^^EA
9648781^00836SER2GR^Esselte Pendaflex Corporation^SER2GR^11.52^FILE;PERSONNEL;HANGING^^EA
9648870^009021215030019ER^Floortex^1215030019ER^215.952^TW^CHAIRMAT; PC;XXL;60X118^874951001719^EA
9715709^00958CPAL4^General Electric Company^CPAL4^3.924^TW^"PUSHPIN;1/2"";100/BX;AM"^097099059590^EA
9732692^01048CE996A^HEWLETT-PACKARD^CE996A^2831.628^PRINTER;LJ ENT M603XH^^EA
9732704^01048CF116A^HEWLETT-PACKARD^CF116A^2066.34^PRINTER;LJ ENT500 MFPM525DN^^EA
9732895^01047N4828EWRC1^Heritage^N4828EWRC1^13.943999999999999^TW^LINER;CAN;13GAL;WHITE;45LB^098241140104^EA
9747712^01047Z6640WKR01^Heritage^Z6640WKR01^41.76^TW^LINER;HD;30GL;22MIC;BLK^098241040374^EA
9775884^01048D9L20A^HEWLETT-PACKARD^D9L20A^400.32^PRINTER;HP OJ PRO 8730^^EA
9776944^0098113110GW^Globe-Weis^13110GW^36.552^HD FLDR;STR TAB;GRN;LTR;100^^EA
9782336^0098124510GW^Globe-Weis^24510GW^22.176^FSTNRFLDR;STRT;MAN;1FST;LTR^^EA
9782358^0098124934R^Globe-Weis^24934R^44.711999999999996^"RECYPRSBFSTNFLDR2""GRNLT"^^EA
9782433^0098169CGRE^Globe-Weis^69CGRE^25.512^FILE;DRAWER;INDXCRD;6X9;GRN^^EA
9782493^0098184521GW^Globe-Weis^84521GW^5.388^SIDEPOLYENV;LTR;5/PK CLEAR^^EA
9784687^0098173376R^Globe-Weis^73376R^45.743999999999993^"RECYWALLET; 5.25""; LGL;10BX"^^EA
9573898^00739CTD9355A^Eaton Corporation^CTD9355A^272.916^9355 CTD RPT AFTER UNIT ORDER^^EA
9573908^00739EDX6000L?LA^Eaton Corporation^EDX6000L?LA^2528.22^Eaton E Series DX EDX6000L - UPS - AC 220 V - 4.2 kW - 6000 VA 7.2 Ah - RS-232^^EA
9650722^00739PSPD100400Y3K^Eaton Corporation^PSPD100400Y3K^1186.02^Eaton SPD 100 - Surge suppressor - AC 230/400 V - 3-phase WYE (star)^^EA
9651945^00739R46S22010002S03^Eaton Corporation^R46S22010002S03^9129.756^REM R PANEL 4/42 POLE DUAL INPUT 800A^^EA
